roadsectionid,coordx,coordy,cctvresolution,filecreatetime,cctvtype,cctvformat,cctvname,cctvurl
,126.61508,34.71046,,,1,HLS,[국도2호선] 영암 광암삼거리,http://cctvsec.ktict.co.kr/73032/g6RVt+dYw8N34TjJu1Y71Ce4bJ05WAWVlZAooRUH7JnnlOdyPVje1Ubvf0/oVIZEfSC/IonMdLLhJn7dAS3b7R9VKVb8IArWPvqrWS9RxnQ=
,126.63248,34.6993,,,1,HLS,[국도2호선] 영암 율치제,http://cctvsec.ktict.co.kr/73033/aHJ28zMkThh3HUoHk4j3Fhe10btYvYevaWkI5Hb8DXOKva/xAvCTWqRCXs7G8Mw7yk0qmq82VEmmV5PVkNYtHGIFRtIu4Zwx4RHT0MfZieM=
,126.65939,34.70128,,,1,HLS,[국도2호선] 영암 묵동리,http://cctvsec.ktict.co.kr/73034/R3K21axqDDWrcyYzzOxU5iZ94BfGc13FSyRmWWxofoGYsm7Ff2pZYbLuiu8DxCm3qn9JDLLKh1n/5GApcZwHvQm/q+OM6eFNk7DMOLZ1NGI=
,126.6789,34.6976,,,1,HLS,[국도2호선] 강진 방재삼거리,http://cctvsec.ktict.co.kr/73035/0xd5AvuQBDeOCRKrd7e1qFXA1+K/eV/GO6tbeBZH3R5y+ueLKM1ko3WK54K47UN4yszNu3tvCsQWK+Eognc2fjd1GkNKQEw8AZy30NpiOjA=
,126.72115,34.67984,,,1,HLS,[국도2호선] 강진 강진교차로,http://cctvsec.ktict.co.kr/73036/DJI6V0HwDvwBo4zZjTsXTDSL0k2rOCjDow9OvsnypKN5+Uqs00cJPWGfQTsHSCukJA7VZJpjy5W2UZIZKn6I9FgcOdTn7VTw91NMtj6HjNs=
,126.72739,34.65576,,,1,HLS,[국도2호선] 강진 금당교차로,http://cctvsec.ktict.co.kr/73037/qeengUGpCRM4ObMUOotSleDcwsZL3mxehzAt4HIazW87h0y+Li/LQf2BcX4KR1U2+oHH6xBhmJRWO6xCYt0IpCxq/xtP2frZGD+8qVJh0Bc=
,126.74119,34.64687,,,1,HLS,[국도2호선] 강진 화전교차로,http://cctvsec.ktict.co.kr/73038/A0FK8AnktoitEma8xPiHCwKwyxhm/lB6OvbZXQjdVLQZioD7NJ6N7KO5qlKB8WOqenPdZ5LyGegli4Y1AI5DNB/VlRQNlXRGNGwUUvd8+ns=
,126.78512,34.62713,,,1,HLS,[국도2호선] 강진 목리교차로,http://cctvsec.ktict.co.kr/73039/5G5YPUAI3dV2fVpyqbBVjyi5OZx68VgLEnCm68qkl3seim2tJFDQ7hWsjLgFFYOm281bYAeMDtI+xHhHvVez56EMC2hAN1xTTsNq18oMb18=
,126.80243,34.63748,,,1,HLS,[국도2호선] 강진 탐진교,http://cctvsec.ktict.co.kr/73040/OvNC10dhgBKBlAcNz91XBK2YANkYWVNkHkt15p+pgBgmAgPUuplGcnBRM13utsfYs0yLh3s5D1q/A3rDdQ+EqN+CRCbFUc58MaY/VBMD/+Q=
,126.8132,34.63979,,,1,HLS,[국도2호선] 강진 군동교차로,http://cctvsec.ktict.co.kr/73041/3ehOSpQGe4ZhGIN/Z+Lolvb90V3oUFgX1BGL1EbuF8aTyLE+kr30ShZP5UGh2KScLnL4lto/k7t0c3snlWxzBIBUA6thZtdEzNdxdnJpiLE=
,126.86799,34.6462,,,1,HLS,[국도2호선] 강진 평장교,http://cctvsec.ktict.co.kr/73042/1hm14f8xdLa+NvIdIFdydttXn8fgAbLt0kJNxt+yHFu7cl7th4OLnK/2PHTE0qBNOc0hgdP6Fp3wJmzwz7DOqEgQaxbfskPJxW+1qpbzJGk=
,126.90496,34.66511,,,1,HLS,[국도2호선] 장흥 평화교,http://cctvsec.ktict.co.kr/73043/NtSp6uI4Id7J+NvVy/vWbwLOJ37qynEgG0LwkChCLeZflmMqwH+nPBWB7CKtwfABoybS70hs6iKl1M0InUbhCF8EPMwbeALzfOX3UQNG7A4=
,126.92373,34.70906,,,1,HLS,[국도2호선] 장흥 부산진입로,http://cctvsec.ktict.co.kr/73044/eNY9Ul2nk1+AKdKNSKhUPhcDTPyHOi8P7XZ85E80vGydNzqZXeE4TaxXthAB8bhuNrRzTCfHl1WDzJIh+wzfaReIrTqrzEM4szgX8tpwNXg=
,126.95524,34.72887,,,1,HLS,[국도2호선] 장흥 용곡진입로,http://cctvsec.ktict.co.kr/73045/VQP8LStHVI+l+cE11++ut2ry56LeRcD5RoQRd4AzRISSMzU89uljk6rqCk8zmgaXTUZogHDDudga7T6mH6NBp3zSvIxDpI0iTee2y7I92Kw=
,126.97829,34.73447,,,1,HLS,[국도2호선] 장흥 제암터널,http://cctvsec.ktict.co.kr/73046/KeJJcQmd4MqtncxuIvxAra5r3lNfjkEZDtVa8aFxe9OZ1JrrjP7TK2is9IJx3cUIzOect61rZAEzWUu3hn9icGibdhyD2q1gL38aBkAgyec=
,127.00624,34.74998,,,1,HLS,[국도2호선] 장흥 배산진입로,http://cctvsec.ktict.co.kr/73047/lYCoFPz+BV+2yh6Fvuz0JO0utHpLhf2O8nnFTEDL4HrWEcwuyi0dfMm5vpc8KTPOLU7qFZ9U+9VhkGfs7qYOvEwMGZ67e4zM4A14GJXnO2g=
,126.734245,34.345238,,,1,HLS,[국도13호선] 장보고공원옆,http://cctvsec.ktict.co.kr/73062/ll2/WRzJ4gd96aODKQBxLTFtBroq4DAEjQijnl7HHAfK1p6zHzU9ZiFf5xf+jxSO4TGrs3O9Fexxwwx8XnZL0usBZlAHH3SkCG8iAbkH6Oc=
,126.71748,34.38014,,,1,HLS,[국도13호선] 완도터널 옆,http://cctvsec.ktict.co.kr/73065/fsVqgW1aSYr0eP0JFyZ5a6zCBFnZI74YHUzpZ1H+cfdLnZ7OuLyXycHmbQyerxMqsiQKqwwUy43FwYKzdJ0yTLyJWhK+6L8b3YKMjkCWbHk=
,126.650276,34.393364,,,1,HLS,[국도13호선] 완도대교,http://cctvsec.ktict.co.kr/73069/QdIyFK9GaS6Ju7Wu7f9Kro2IyDjmnCIARFB4MJfBgFc1qBtQ/H52V11E2EPCW6CNwEplX5RW4mB/lwKlrdoDHkQeJcHqgRHf19ciKvSQTlw=
,126.63419,34.39944,,,1,HLS,[국도13호선] 달도IC교,http://cctvsec.ktict.co.kr/73071/V9JTtqkPHUSB122UGuFXNpS324YNtEx7JVA5PADKHCunGoHByj8aTRhfhnaGhPOleiKXDtR664RAJtokLtI4pLvGcCYLbAR2rtrGVKrvQ98=
,126.648315,34.57504,,,1,HLS,[국도13호선] 송운교,http://cctvsec.ktict.co.kr/73079/PxEq2+vGGdmXNzkCtyJCKTPb8vsX9hAUbULFwtkn1EcBehYonfCxo9LgoPZKyEmNcZm8DD+OojUp4tVl2JaIRJNF2ZH765l7kfYO0xxovXo=
,126.65168,34.58512,,,1,HLS,[국도13호선] 영안2교,http://cctvsec.ktict.co.kr/73081/chQuSA20P9CqfpO1b9FP8MemzEL0P8Cngm/ihvlySn26EYfZVUumutacHtGk5zP++LQiX8hbxc3iSBdXfd2cRiLfvLtmLYfg0yko7V/FsvI=
,126.6404,34.60369,,,1,HLS,[국도13호선] 신흥육교,http://cctvsec.ktict.co.kr/73083/bw/DTTsjzuWnX9Upb/V5IYQbaXuOWoQwDUzWC13+GdpmfHatUJl8IHfPcZSO5E8fdiqi/HaonqcIRh4rbHlXbRiVGU1Sey4dYgpY21lpdGg=
,126.648926,34.63798,,,1,HLS,[국도13호선] 성하교,http://cctvsec.ktict.co.kr/73085/YAY32oAD6RYgMl+++fq5bhZKqrM/hhJK4TX+795bJirfECLQE5fuQolown3w0eHjMu+eEfGTTfuogftXr6sZM6tUTiUSERVHjGFS29liGMI=
,126.69093,34.68383,,,1,HLS,[국도13호선] 월평1교 옆,http://cctvsec.ktict.co.kr/73089/P0PCj5n1fMeMdyn4Wmr1AduAcoq0XrM8mpRzAIsJx1p7lS4aOCOUXJnFmtGy+oR/mqEq00YL3yLMW2dHjf6Aw8TTm5ioiziDz8X62Dg4T9k=
,126.56241,35.312496,,,1,HLS,[국도23호선] 고령2교차로,http://cctvsec.ktict.co.kr/73093/tR/+Vh0yVIQovEiI38IO4gHFmIw230vcRUGhXIiEg00L4FPTF3tGmgYrIhApr0ZiCP7vwa8xcclrXsLmpNxVVKM87OKI34e8lxERtZP6HBM=
,126.60351,35.325607,,,1,HLS,[국도23호선] 홍교교차로,http://cctvsec.ktict.co.kr/73095/v4FaKzlZV5rNr1T5k2HgMujERGMR6oQ9g/N/3yQsBrfpBbanv6EY2vQiYnOsSxeCF07iPRRH+bLkorZs0WwvEg1Y9rTmupaQdslPr7NZ8fY=
,126.66069,35.38833,,,1,HLS,[국도23호선] 장두교차로,http://cctvsec.ktict.co.kr/73097/teoXL6/tuNxF+bFSgSZK/dm/vtoYxkTiC2K8LtX/4YMfA0LdkQC1WsZ1DyiwUDreOGWp9Dffq+aOigJWuBKyxMtcH8JAyYVUUx8AT3mgJJI=
,126.53333,35.01239,,,1,HLS,[국도23호선] 학교면입구,http://cctvsec.ktict.co.kr/73102/WtXxOzwe5zJXOounpRvCldn/TWhoAX9TRInaaPiZUCY5uI01sgo9+/1ALLvex06U/fSQxM/tk+WngC+MFH4Mhk5oz4VSdqKXKhxVc73PbEs=
,126.508415,35.075806,,,1,HLS,[국도23호선] 백곡육교,http://cctvsec.ktict.co.kr/73105/x5vl7JShLbD6+qjLqs9hfCpROFYeoQab/skknmE8Nq52vj+BCumZ4BM2mFw1FoJKETtLy4XZ5bPM59lY57GXyM87gg9blHqqzJXRY55edW8=
,126.495804,35.146805,,,1,HLS,[국도23호선] 장산2교,http://cctvsec.ktict.co.kr/73108/S2Ji2oWTjq7YOsfH08iX7YNFvf23UYJIG42atSfoddujX2w7uDyv1AKgL7RBs1wsb43j/p+CpW2zqcIZimXnpdtiHk4vBun7mESpEEuKS70=
,126.49023,35.181732,,,1,HLS,[국도23호선] 연화제,http://cctvsec.ktict.co.kr/73110/3jLpsGS/8iVlzqdEfDLLicPicKCKM7NJibhfUXlkw8RFZlGpxnCL3Umma2ITphJlhI5RjVwTOK/xZr1nrr0NGtZAI1wm4krhrFpNphu6TAY=
,126.50222,35.23842,,,1,HLS,[국도23호선] 내기제,http://cctvsec.ktict.co.kr/73113/QdN+JZsd9siqEzWDrwVcfvn32abvEBUum3raJAZY2nDjcEhn/uoSb9XEqbFRXLwGrzowr3CnQXTfiGXqpycEp9WF0ValEAZtXru1Vpp4564=
,126.53539,35.05775,,,1,HLS,[국도24호선] 함평 함평교회,http://cctvsec.ktict.co.kr/73115/gf+LZVc33SgS/3RqqQTmoc+kbTdcwA/86YtpYOcUsE9nTvi7R4RCbIk+zjLSnNTFK7mYKxhE1OBEZ0CLBW4GDNzrVR5HeOWnXLNsqjWqDmo=
,126.54797,35.067055,,,1,HLS,[국도24호선] 함평운동장 옆,http://cctvsec.ktict.co.kr/73117/QqEJNRT4mxSpW00FtdXr1XOLAExQilTV27C6w930Oi3tSXYcn+5/1jp4o7VVX4ZzjMw3ivxn8yc7STtpcUZeia3GDg87rU0DWI1NTap3+Jk=
,126.61083,35.165306,,,1,HLS,[국도24호선] 용산2육교옆,http://cctvsec.ktict.co.kr/73119/ipLPhYpwzrIKelYomYeGjga99g2BV9ensURmZV20rMpWlckBsy0vhBu+2z0Y+cmOTv/uNxFv7QtaqeQ34Dg83AGkKJW2yjPONXd2zuOkdCc=
,126.61897,35.18575,,,1,HLS,[국도24호선] 장산육교,http://cctvsec.ktict.co.kr/73120/HE/CzP+meC13AoUPvpacgVKuxTaObIKLlKY67+U1UBoR8G2xUx9tO2NV952jWWtCFWdhtROst2WsgD7lRDq2NOjfQBIdHi4M+l6esdD6e4A=
,126.677086,35.26636,,,1,HLS,[국도24호선] 발산육교,http://cctvsec.ktict.co.kr/73122/KNww11Pa0Xgw7R3TRtbgzcoFB+C2/KhqIWVdL6BjHQ3S2BSzYYxR+s7dwiRsRrLYcO0YlBy/1QuxMPkEd4TKT1XF/L9s8AoJvJXuK2I77do=
,126.9272,36.0241,,,1,HLS,[국도23호선] 익산 죽촌교차로,http://cctvsec.ktict.co.kr/73125/x0DXAvpDn0DiMR85HrY7uBLpPIp5lH6lMKPeLC2YLrGGKjw7qVWrs7DMGftniCXtDciXZFN3w59mvIMgZD5QPQ1Y2MjRI6/YKuxH2GTTL/A=
,126.96733,36.07775,,,1,HLS,[국도23호선] 익산 남당사거리,http://cctvsec.ktict.co.kr/73128/IKRqOs0noPgc2OaF5DY7pLWJwaL3YVN5vPySeo4VORb5BbeyyllCMT6PGtFdJRM6jNzxF+YjUXPD4cZfQHslBpt6Zs5MpxdlX3+DkU0pof8=
,126.9942,36.13291,,,1,HLS,[국도23호선] 익산 화산교차로,http://cctvsec.ktict.co.kr/73130/qm0jmp8aJ8wRRdWH9Oc47AmtJAUdbsOFApdYUuvrIWI1ULtPHkbllmH2pZGznVCLezCdxYcd5bFehOUpR4oMrUBr8+yWStQkwN1+IxzKW5s=
,126.859245,35.993412,,,1,HLS,[국도27호선] 군산 계남교차로1,http://cctvsec.ktict.co.kr/73195/GgF+K4KQAHxaRslLKBMjyB2P2pxgrrWoDMu/1rcoOXPqqZGxrOqdvRLOTiwZPOV3rTqX2eJkcuRPt4jnttH5b4OGD/GmSJJOOA7tp+BqzHM=
,126.84556,35.99553,,,1,HLS,[국도27호선] 군산 축산저수지,http://cctvsec.ktict.co.kr/73197/VMMupaQupMxX7agIvBsV1OPEevx01erD65ziVXJnGwEy9ZtNIAk66408QjJNwdNSSAZ6gGvzsO1dfF4q8CzEOgXVq4ZkcVF5SaCcjCxJQgE=
,126.81121,35.982273,,,1,HLS,[국도27호선] 군산 창오교차로,http://cctvsec.ktict.co.kr/73199/md5Z1qt3DTYKGvPE0xE6ks9QZHd0LYWpmesbwbyjolFDKgw7fro4YRqADQdvXJpyYF1R+F8ZrIoVm0ndzfv65Ms1SSO/7WbW4qzBA8/pdHM=
,126.79019,35.981907,,,1,HLS,[국도27호선] 군산 와동교차로2,http://cctvsec.ktict.co.kr/73201/tOXlxMOOiKlWyILV4AC5vcvW7vTdHlF41b/XfDwGIlhkDpffqlgHde68tSobEzSzhQi9JX8t0DjUe9pvJFu2H8xSeRwNi4p8ab8i5KviSR4=
,126.99852,35.90534,,,1,HLS,[국도27호선] 익산 덕실교차로,http://cctvsec.ktict.co.kr/73222/CC5pGtA9pn0IeqkqeeoXVEbySoz2OxmDAXn/pYU5itNNTXiZUbEjFcT+ddBQ4Ir4rcju9Km4ahn+xUt+VKLB/80upRGosDUyVQIzN2996Qc=
,126.709526,34.730145,,,1,HLS,[국도13호선] 강진 월하리,http://cctvsec.ktict.co.kr/73226/WSLStrG90u66cphobkQxa6ofLl1372H0zBryYFlG8/GTxZQ6CiPehd6aI7y7MpNvpHpn7a0pvQ2jhFvwYrFioQCkc9UzHnQBZfM/YqrGi6w=
,126.95724,35.032974,,,1,HLS,[국도29호선] 화순 백암2교,http://cctvsec.ktict.co.kr/73271/uOE1tGab+wlsSI38seEBEk/Ddp0jmtgc/KnN3tazmfw4XEDKFaeZgXAmwru1kulj1esr4fNdH3Ig6sdHeVkAnn1WkgT1veUPp6QhZAmDeYI=
,126.85774,35.82649,,,1,HLS,[국도29호선] 김제 후석교차로,http://cctvsec.ktict.co.kr/73273/v8ED90Fk5ANr8lUz0A/YD2B4g8BMA6v9P7odMNfNy1SMfOymGa0ltWYMPRPGiO4y3c11ztw1Il3mbnJUjyHeXJRrldUCsieYiIGltS11XiE=
,126.84923,35.84651,,,1,HLS,[국도29호선] 김제 대동2육교,http://cctvsec.ktict.co.kr/73275/g1Ja6AQ/EgcOQKyZNi1yhzOOYbb5tlUrV05eZ564PvU65HjvFK4wKvSQZEBBafSLXbcF4xBkA/DAbPaJOY94eZpUOF2Q3Z/NnpHRgrAB3zY=
,126.8323,35.88345,,,1,HLS,[국도29호선] 김제 장산리,http://cctvsec.ktict.co.kr/73277/aSB+aWdw2uQM4LbERlhkUJ4z+29E7UvS3sKD/b6+vfY7s59n+buYbM04PmuHxHUCOq7PQxtb5qAsuThO90tZjX5hDGAg9Y5ibmzWHwG/k+o=
,126.82869,35.917458,,,1,HLS,[국도29호선] 군산 상리교차로,http://cctvsec.ktict.co.kr/73279/t8HOgWc/wmvnhWaeCNd8C4xbUAyU2G06bAxz6Y9G/ykMa1nTMTN+x/AFbtu4iWDzhpaBFmtBxQAom5XYMRvq9ZnNAvzC5JEimw+brmHTqDU=
,126.79302,35.59443,,,1,HLS,[국도29호선] 정읍 연수교차로,http://cctvsec.ktict.co.kr/73280/45b75j9vRiz9+m6EaTgmG0aunMQailBJNzEi+Af9HRsFpjrAtYzbdsO3rXSH2CCSBjBBkX9617+sfMxehNwMRI6cxIgRcgvYtejH3as2JqU=
,126.77893,35.60581,,,1,HLS,[국도29호선] 정읍 향토현입구,http://cctvsec.ktict.co.kr/73282/Mjg7uZmVnaol0bzQCtcgigL3B11oCnC3pOuJAn1zeJUAFJ5bL0pyq55TuxgYGkujrQ/QvwONoRiVa/3sdXjl01kQqJ/sSnv+BnlwPhupcLg=
,126.769165,35.632214,,,1,HLS,[국도29호선] 정읍 성지교차로,http://cctvsec.ktict.co.kr/73284/Y5VKqUKhw5T/k8/G5QsAGZcFhCWa4qoBUzzalQAgNvsiNF6rBM22IA5Npe+23zqFe8M/ajkUd8SjMr7jLuWYOPMG4kANwZCPph0+XtSkh3k=
,126.78659,35.66811,,,1,HLS,[국도29호선] 정읍 청량마을입구,http://cctvsec.ktict.co.kr/73286/t/S9Srvmby2lxPJKlmRa2MbiRQ1iydDIg9jtbQQwRV9Nj2g4D5uZQi4aW1B5niYCpwff8XxxQHb37AbKfDV4ootG+V5lpwSdMkZA1fplH/4=
,126.48318,35.63273,,,1,HLS,[국도30호선] 부안 종암교차로,http://cctvsec.ktict.co.kr/73290/C5XIY79uIdJroeqcDPH6caz1ZODT7QsbbGk3sFYG6j0yucRNNvVXQtpo/3a4SboQdS1PuLVhUFaU9/hSrzIvy6Z3OjRhLwGf+BpIH8ZHZyk=
,126.61981,35.7154,,,1,HLS,[국도30호선] 부안 장신교차로1,http://cctvsec.ktict.co.kr/73295/5FgxFYWeT/eUnVlV8aLg2/17AVeBNtLhK3KyHO3+oINIwlRb0QxjrArK9XMl7XS1zkEElUk1o8DH2aa1DWF/YHWl53jMArM3wEnGqURRCBs=
,126.75147,35.73632,,,1,HLS,[국도30호선] 부안 신운교차로,http://cctvsec.ktict.co.kr/73299/XOGNffR99dEy6uCqC/hNBTO+cE8REUyxC1UHPj+MG0PrTnH6HjhoBrPgq0mjQloAC4pguITfJF3HxbLwdMKdGtaHfyinxVojKDT6z3LsYzs=
,126.8368,35.7155,,,1,HLS,[국도30호선] 정읍 화호교차로,http://cctvsec.ktict.co.kr/73302/FY9XlgXklUnFjcNlj0LRwu3vtrOTQtlEFp+wi7zo+EWYbyqJxiaQW/g6Yh/zyboLwlpCGgbqF8sViCiqleWr8ruNOlAyt3neLAbo6LCwivA=
,126.87328,35.70226,,,1,HLS,[국도30호선] 정읍 양덕교차로,http://cctvsec.ktict.co.kr/73304/2/rQ7ywSLT62GDaSecHl/V30+Kb/jwjWmvwGLbSIMtcNlgr1oTv2yBDHXXsXnyQfHFwQeGgO8CsKOjcHYOpc8BjMEBJM73iW4bXr+IOXrFM=
,126.90638,35.686035,,,1,HLS,[국도30호선] 정읍 구석교,http://cctvsec.ktict.co.kr/73306/h/1cpWPJEQ7WncnApVu11Z5LByMy2hpsRTmuDebA/Ipw6heogx79D4QY5A+ncUs65A2XNo/txm3Iy9KDsHoXaIK/VJpxAiT4d3GmODQ2z5I=
,126.93862,35.67144,,,1,HLS,[국도30호선] 정읍 천신1교,http://cctvsec.ktict.co.kr/73309/XYLGUM43ZRazlrt3334D4xFdTB8XmykfHXL48wmLS+V0c2+8h8aP9JVyKVJIQL71JuXSq6+DxfIbs2S+Xec+X+U1a+eJM/RuTqpt3okZEpc=
,126.99983,35.764477,,,1,HLS,[국도1호선] 김제 용복리,http://cctvsec.ktict.co.kr/73311/7uUSNMUt+bVomfr7C6/ZMvu982CuU1FTNffn2U0Ru7AzbW2ftMgbuEri72iH2OP6RxRuO+Xn62GQdD9MveRJJvLeUtSa8rP7w81XTSVJG5s=
,126.94074,35.660038,,,1,HLS,[국도1호선] 정읍 왕림교차로,http://cctvsec.ktict.co.kr/73319/1oHriJPCcSHOIYxz0jAzw2UsbTvbc86XsRIbOPJVbQx5KT5g6iDrHyZF5TzekX9T2JxfpIm0aT4jPG56wdANDI7wxygg5fOoD5gY97BRZwc=
,126.82555,35.039906,,,1,HLS,[국도1호선] 나주 등정교,http://cctvsec.ktict.co.kr/73325/RqGos4uD+TNgEpKNJ0z+9VABezKRxtQj3DVb4zN2ILV1dxiY6QOWKrO8NUxkMMM2orpN++ssbnfONJNws6yyKwDx0WcM5oiJFn5T92mUgZw=
,126.80742,35.25994,,,1,HLS,[국도1호선] 장성 시목교차로,http://cctvsec.ktict.co.kr/73328/CrLZ5w8zEiaqWRNnJyr2WZrhIa0nnUHF60gR56Mv/FjqeLt63CvyFhFuj3HAyXP4tHyD48D/QJnQJbbAh6Qe8Ny4ynOBK2ARRRIFFixWPBI=
,126.9654706,35.0814401,,,1,HLS,[국도29호선] 화순 신너릿재터널입구1,http://cctvsec.ktict.co.kr/73334/T8XMaKGBfv6Kn2qJKPvihh2gWADDV0Kj/Ng0Y5QP4OPhA93AyT3E69bHthJQWfXfr79bqhpihG9DswR7JzqmzEvbLvKVgmUJZutCOoWEwXg=
,126.9670446,35.08008623,,,1,HLS,[국도29호선] 화순 신너릿재터널입구2,http://cctvsec.ktict.co.kr/73335/WqTS+DdVEsO8JwuXooG0URp643NbSM5pzmNGxZCkIDRV7bE+Hn33bVhUSBcMvp8HwAKvPbSTkUUhSSvVSk/0tShRv4PAu3uRSPqGkWnOh2k=
,126.9684268,35.07864665,,,1,HLS,[국도29호선] 화순 신너릿재터널입구3,http://cctvsec.ktict.co.kr/73337/XVs02/URFPOr+li1Os5moJz1R5Ez6g5KAyT3vZoqwBn68PQfKbPo4y0Bhba6VsdNAnfR/HpmK2dhNaANKSAlkslv9Vzu2kHBnZ7eQiEx6Jk=
,126.9697815,35.0772386,,,1,HLS,[국도29호선] 화순 신너릿재터널입구4,http://cctvsec.ktict.co.kr/73338/kW04GQufJvxOf2ZpSBJLjzKOZDHFTT0QtjapXzyMiW5ftVfz6bMD/wjcPRyV+7fmsM7w0FMUG+AOwYyelDkSOtvjv83VjKBxV7r8aRCOrwc=
,126.7887639,34.82536367,,,1,HLS,[국도29호선] 영암 연소리2,http://cctvsec.ktict.co.kr/73339/jeM3x1SXiMrIaT+w8+EkEg5+8ShNeprXG98TgBRIPSw+6rA1ZZPovdIqcGm1yB0de61MmYWfNpnXj+hCp8ZBhUGidMjENKXEdgamXPmKc/I=
,126.7918033,34.81428835,,,1,HLS,[국도29호선] 영암 연소리1,http://cctvsec.ktict.co.kr/73340/OPHKb0Yh4cg/UL2xQH3YNIkLQe4vq5KkOG9zN3AWLjb/WJEE7EROVCyi7pPxKZkalesH/DUpEsux2fe5Kibs836RwcNLW//sRnzyKD0NnoE=
,126.9975136,34.90123339,,,1,HLS,[국도29호선] 화순 오류리,http://cctvsec.ktict.co.kr/73341/CId/gRIgJnDQWiRkT1gBPFzhQlmKRF46gifYQnl18fsx5l+B/cITqkOABDu0CVdStJmFf5+C1PwfBDPs1ire0xIAY55ayBSL3rbEYdWFdDo=
,126.5277145,35.24280875,,,1,HLS,[국도22호선] 영광 학정리,http://cctvsec.ktict.co.kr/73343/G39dqWwNvMBKpcT5XialLYJBJQGbHvhLw8+y9xchr6btrMMPvQ+jelrsZE4NW5HYmzhdR3QBFSn3svZzX7kw+G2Vz6qE8Lby3905xxPai5c=
,126.9585843,35.66337575,,,1,HLS,[국도1호선] 정읍 오성교,http://cctvsec.ktict.co.kr/73349/swA4pF4qWnRzimz36h6r5Ax/xlp0Jt7yeruQpTdOcmpS7eTYAUBH4VB0mOgs0BJNILRsyb07rGp8jTFJZDSv0P+RdrywEXAinGDvw+uIVjc=
,126.5222024,35.58310881,,,1,HLS,[국도30호선] 부안 도청리,http://cctvsec.ktict.co.kr/73351/ywxzz6JQlpgrwCHIl96xOlkZnpc8mwTXpDaE4rTMWaRxX+HU02ZVjVF4ObOR7RIXEIt2ZK2T9E/fQAAvGWm1sBhJhR9DMosRweKl6rd1ae4=
,126.4001134,34.8395493,,,1,HLS,[국도1호선] 목포 내화교차로,http://cctvsec.ktict.co.kr/73382/V0BrHNcdXmLpinxfbI2F99juHD8HjXwS1QFNWWwicIIkxFDUf1WM5J5oGJge3dbGz8K58EGddsFnxHU+rECd/HdIPThxp8wbLOYIRYv0os8=
,126.71076,36.02068,,,1,HLS,[국도4] 서천 성주리,http://cctvsec.ktict.co.kr/73415/+oVMAwNbyOAYB8fd/0cxaxw/2c3YArtRGLePG88kSkaGfVTx5mdoBqAUVMzbnnDM+3PI6h5Jfvrr3EXUNzOu931WYCEwBUuCLpoSwf8sJ3c=
,126.70515,36.07003,,,1,HLS,[국도4] 서천 군사2교차로,http://cctvsec.ktict.co.kr/73421/Xom3WmcBUR+yRUkZr+g5377m1WhJjl3iQ1RoRIjV5xP/X1vtv5NdqFdmeMZ9Q2kgYkcabyz6IbuVYveFumyJtDE67/SihucP8goE2/sT/OM=
,126.7086321,36.0453255,,,1,HLS,[국도4] 서천 덕암교차로,http://cctvsec.ktict.co.kr/73422/enfmknataE/FSfaghYiemlaspRMsVOQEn+7L+sFXpllwwgo4ONqZgEZqJNUYlg8v4hSWWW4bHBKHqH05hroyeljJK1yapSHfOLfHZOEQyUA=
,126.711797,36.0291151,,,1,HLS,[국도4] 서천 송내교차로,http://cctvsec.ktict.co.kr/73423/KRKMZbBkdZLGQPo7mj0vjGtfNyaYJWqER+mchUFB/rsZh+z8COIRA2FOo3/FuidV+eiloFvK3iUVi8gGV1o+HciIa+xhyEhl815e0A/REng=
,126.7083059,36.0097575,,,1,HLS,[국도4] 서천 원수교차로,http://cctvsec.ktict.co.kr/73424/4ZixJx81yVxFrWbH1fSb+paYc/YCVO4nKKGgpquhRfx3frz/tYoRfvUznz7LejyxzW2WajQWRVojLxSN06BrxDKEIiqKK6+hKWsITkvMdds=
,126.7089725,36.0381289,,,1,HLS,[국도4] 서천 장항역사거리,http://cctvsec.ktict.co.kr/73425/4PmeJKuwUXU6gDYgygC1n8mPw6pmkTpV0lp4b3/A20NU8ecIGDTctkjLEUol7KQOZJIzSYlqLXpJDD6U9MTy1r1gYVz8Slm9kFTHBzpcgPQ=
,126.70945,36.06104,,,1,HLS,[국도4] 서천 삼산교차로,http://cctvsec.ktict.co.kr/73426/0OAuJ1I7SOIHddhUgJYN3iOnXj6tPc1SJNlcMBVZBwUgJPCi4kQ2Zd+GsZT1JgAnoEFjnvh0M82+pfASwMQnJore43thN3U7Ueg12FNVCrc=
,126.6831845,36.0769286,,,1,HLS,[국도4] 서천 군사교차로,http://cctvsec.ktict.co.kr/73427/oPqAEN1ntCvl7c13hLCm7VCTwYPNl9mHw0YnfuKUSvUew7lxa3XYdG8yIpKZHeSQfji44teC8+qCrzqWlG8OdsBGiqXDXyw078cIa/173l4=
,126.986511,35.305804,,,1,HLS,[국도13호선] 담양 리얼펍,http://cctvsec.ktict.co.kr/73502/LBAbUKP08j52O6i9QQyFe+GTU60F2h4wjkoOClQ7djXe3+d/JJLN43VOIT6js2ikxO4t4TZKoFCyhcY8YkYEEEw+gthEXcIStuwVeldXJJs=
